,freq,amp,coefA_in,coefB_in,coefA_out,coefB_out,THD_out
151,100,5,"[np.float64(-3.7990444123892075e-19), np.float64(4.181759791142955e-07), np.float64(0.0006279959335804808), np.float64(-2.2678150205096326e-06), np.float64(-1.6782917023104116e-06), np.float64(-1.498045792204946e-06), np.float64(-1.415467565928374e-06)]","[np.float64(-0.0), np.float64(0.00013310911040396273), np.float64(0.09994734179587504), np.float64(-0.00024061552242829194), np.float64(-0.00013354718010050965), np.float64(-9.536071324452198e-05), np.float64(-7.50839927789592e-05)]","[np.float64(82.90255905511812), np.float64(78.12759871734698), np.float64(-3038.2533949705203), np.float64(-24.845905569784573), np.float64(5.957707973606107), np.float64(-12.724746355616533), np.float64(45.531880153826755)]","[np.float64(-0.0), np.float64(-2.8735209740791507), np.float64(-696.2303663413492), np.float64(-15.813544596146965), np.float64(-2.258100938668639), np.float64(-11.001662917425147), np.float64(-35.72032721448771)]",3997.2456255883085
152,100,9,"[np.float64(-2.8796409701215e-19), np.float64(7.527167624053745e-07), np.float64(0.001130392680444865), np.float64(-4.082067036919694e-06), np.float64(-3.020925064157869e-06), np.float64(-2.6964824259688698e-06), np.float64(-2.5478416186717886e-06)]","[np.float64(-0.0), np.float64(0.00023959639872713417), np.float64(0.17990521523257505), np.float64(-0.0004331079403709227), np.float64(-0.00024038492418091868), np.float64(-0.00017164928384013906), np.float64(-0.00013515118700212564)]","[np.float64(-101.04699803149607), np.float64(-111.29055367679851), np.float64(4177.469089781488), np.float64(69.22201305343177), np.float64(27.371429580326193), np.float64(17.570464366368483), np.float64(142.2933464276603)]","[np.float64(-0.0), np.float64(1.0715260204329402), np.float64(-1215.2994356038628), np.float64(-43.75576611143357), np.float64(-58.82109193048669), np.float64(-24.20851113784396), np.float64(207.97965333619098)]",3959.867027060083
153,100,2,"[np.float64(-2.1640675362810668e-19), np.float64(1.6727039164575677e-07), np.float64(0.0002511983734321924), np.float64(-9.071260082039876e-07), np.float64(-6.713166809239348e-07), np.float64(-5.99218316882044e-07), np.float64(-5.661870263714668e-07)]","[np.float64(-0.0), np.float64(5.324364416158501e-05), np.float64(0.03997893671835001), np.float64(-9.624620897131685e-05), np.float64(-5.341887204020396e-05), np.float64(-3.8144285297808835e-05), np.float64(-3.0033597111583528e-05)]","[np.float64(35.44020669291338), np.float64(31.76288213475948), np.float64(-1136.9169391083046), np.float64(-16.376660477991), np.float64(-16.343121002305498), np.float64(-11.594780711381205), np.float64(-12.769564474846124)]","[np.float64(-0.0), np.float64(-1.3097383106134202), np.float64(209.31255702779146), np.float64(9.741642831190225), np.float64(2.64437926179175), np.float64(1.397348734096617), np.float64(-18.896927518529974)]",3706.490983557704
154,100,2,"[np.float64(-2.1640675362810668e-19), np.float64(1.6727039164575677e-07), np.float64(0.0002511983734321924), np.float64(-9.071260082039876e-07), np.float64(-6.713166809239348e-07), np.float64(-5.99218316882044e-07), np.float64(-5.661870263714668e-07)]","[np.float64(-0.0), np.float64(5.324364416158501e-05), np.float64(0.03997893671835001), np.float64(-9.624620897131685e-05), np.float64(-5.341887204020396e-05), np.float64(-3.8144285297808835e-05), np.float64(-3.0033597111583528e-05)]","[np.float64(-33.413385826771666), np.float64(-34.07925190430651), np.float64(1157.8826315845758), np.float64(20.332513095146393), np.float64(16.900813246370216), np.float64(4.519825370080442), np.float64(-8.050676186760485)]","[np.float64(-0.0), np.float64(-3.350366998663292), np.float64(42.333324916092316), np.float64(-0.21173805699216108), np.float64(1.2108428580455508), np.float64(-5.084998874060408), np.float64(19.75316615186966)]",3453.620637872939
155,100,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(9.643946850393702), np.float64(-11.261335291095163), np.float64(5.782099978885918), np.float64(6.395368214980125), np.float64(-0.8557332061381199), np.float64(-12.25718348138558), np.float64(0.16253799713392578)]","[np.float64(-0.0), np.float64(3.796731795889335), np.float64(-2.9245746924521483), np.float64(-6.725254028218313), np.float64(5.952026690914354), np.float64(-2.765249925095524), np.float64(-8.362405749011375)]",1604.9543574804566
156,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(19.57234251968504), np.float64(-12.5568227760581), np.float64(480.2694505621102), np.float64(6.774848804656599), np.float64(8.941344025356042), np.float64(2.214876401572582), np.float64(20.739267460719383)]","[np.float64(-0.0), np.float64(5.408620034152), np.float64(-273.1920672408965), np.float64(-9.677747847012254), np.float64(-12.362698553102637), np.float64(-1.9308896961206712), np.float64(15.616099753277853)]",4306.615310404461
157,100,2,"[np.float64(-2.1640675362810668e-19), np.float64(1.6727039164575677e-07), np.float64(0.0002511983734321924), np.float64(-9.071260082039876e-07), np.float64(-6.713166809239348e-07), np.float64(-5.99218316882044e-07), np.float64(-5.661870263714668e-07)]","[np.float64(-0.0), np.float64(5.324364416158501e-05), np.float64(0.03997893671835001), np.float64(-9.624620897131685e-05), np.float64(-5.341887204020396e-05), np.float64(-3.8144285297808835e-05), np.float64(-3.0033597111583528e-05)]","[np.float64(30.891732283464563), np.float64(34.88995891901382), np.float64(-1130.0147636746117), np.float64(-24.95276635594097), np.float64(9.68878950170503), np.float64(-7.780335674943555), np.float64(-2.271669396557575)]","[np.float64(-0.0), np.float64(6.346099956018998), np.float64(204.81010439424867), np.float64(-3.9487318278639667), np.float64(10.604023274669414), np.float64(4.844653478083676), np.float64(-17.954971058637028)]",3304.7585176135076
158,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(-95.58735236220473), np.float64(-97.4427066999331), np.float64(4195.16102401245), np.float64(70.03726398118383), np.float64(34.04101818628521), np.float64(15.789717079009213), np.float64(-10.839734871728444)]","[np.float64(-0.0), np.float64(16.659064869423325), np.float64(-1383.9016128493865), np.float64(-31.640557237915345), np.float64(-50.960824362444804), np.float64(-28.348632302704573), np.float64(286.7693797271903)]",4496.9024078671055
159,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(64.34498031496064), np.float64(89.98443402275703), np.float64(-4200.233889254611), np.float64(-62.46853396093296), np.float64(-36.31050564151678), np.float64(-13.941670311269947), np.float64(-2.9218556936436677)]","[np.float64(-0.0), np.float64(-17.404113064806012), np.float64(1366.6934008436563), np.float64(34.30949176578309), np.float64(0.06552053950948449), np.float64(27.41824281343622), np.float64(-288.15033570913937)]",4850.980544726001
160,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(13.281496062992126), np.float64(-9.528575356992302), np.float64(396.0272832857297), np.float64(6.4644088243852185), np.float64(-4.78157643778648), np.float64(10.190651157419646), np.float64(21.342238267640177)]","[np.float64(-0.0), np.float64(-6.589693165645169), np.float64(-356.4086540723924), np.float64(5.118700545177144), np.float64(-6.437739493495268), np.float64(-13.7289042878185), np.float64(-12.20319335851363)]",4994.565935389378
161,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(27.68454724409449), np.float64(56.49596875799814), np.float64(-1658.6434065845906), np.float64(-28.201730238581067), np.float64(12.490781572152157), np.float64(-7.481845628005223), np.float64(-21.499279805280743)]","[np.float64(-0.0), np.float64(-18.818913778166927), np.float64(715.6259326130709), np.float64(25.926849522949457), np.float64(-16.134285538000032), np.float64(13.287642301008777), np.float64(-8.788515838439077)]",3055.976311966227
162,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(11.878937007874017), np.float64(-10.239950372210561), np.float64(431.8932587662857), np.float64(2.884147185557272), np.float64(-2.7980425415833605), np.float64(-7.072172164215916), np.float64(8.95127330610156)]","[np.float64(-0.0), np.float64(-0.7174546553256851), np.float64(-330.8866820506301), np.float64(-3.7893934083288983), np.float64(-2.2696526406815063), np.float64(-2.1435776978616685), np.float64(-3.7602556547962234)]",5715.232612502271
163,100,5,"[np.float64(-3.7990444123892075e-19), np.float64(4.181759791142955e-07), np.float64(0.0006279959335804808), np.float64(-2.2678150205096326e-06), np.float64(-1.6782917023104116e-06), np.float64(-1.498045792204946e-06), np.float64(-1.415467565928374e-06)]","[np.float64(-0.0), np.float64(0.00013310911040396273), np.float64(0.09994734179587504), np.float64(-0.00024061552242829194), np.float64(-0.00013354718010050965), np.float64(-9.536071324452198e-05), np.float64(-7.50839927789592e-05)]","[np.float64(79.13041338582677), np.float64(74.07812944756719), np.float64(-2602.6075976132906), np.float64(-13.902256775904208), np.float64(-2.1649617319229773), np.float64(-15.894121070641487), np.float64(-57.4290157387333)]","[np.float64(-0.0), np.float64(-22.745760971100395), np.float64(1724.5337257646197), np.float64(29.435359920952468), np.float64(-6.818272593774437), np.float64(8.827337854183906), np.float64(21.1904841001716)]",4039.606426689248
164,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(3.2172736220472453), np.float64(-48.14848901481426), np.float64(1113.8075359404263), np.float64(14.17356365081659), np.float64(-4.349230036717593), np.float64(4.532159349558565), np.float64(25.767803027071157)]","[np.float64(-0.0), np.float64(25.656639467806308), np.float64(-1433.6388795059183), np.float64(-30.726483386530678), np.float64(-27.97547911785676), np.float64(-15.665430780331754), np.float64(-47.31991858014664)]",3358.290695044268
165,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(45.7782972440945), np.float64(92.1907610258671), np.float64(-2567.842459264624), np.float64(-30.162114009208963), np.float64(-24.45775675869939), np.float64(22.3801551423338), np.float64(-285.68365877702075)]","[np.float64(-0.0), np.float64(-59.05313294369615), np.float64(3610.5182562955724), np.float64(95.62370794958441), np.float64(37.546271547092225), np.float64(27.670556033597048), np.float64(97.37903267536079)]",4076.0897579292555
166,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(-10.83021653543307), np.float64(-31.227732875258706), np.float64(1151.124044501944), np.float64(9.726204406391934), np.float64(9.005539314878082), np.float64(-21.826393331316247), np.float64(18.054950989862835)]","[np.float64(-0.0), np.float64(22.89446687713462), np.float64(-1380.1695295916688), np.float64(-28.829109892660263), np.float64(-19.322080098541687), np.float64(4.989113803615265), np.float64(-31.02865670018048)]",4677.847967125125
167,100,8,"[np.float64(-8.656270145124267e-19), np.float64(6.690815665830271e-07), np.float64(0.0010047934937287696), np.float64(-3.6285040328159505e-06), np.float64(-2.6852667236957393e-06), np.float64(-2.396873267528176e-06), np.float64(-2.264748105485867e-06)]","[np.float64(-0.0), np.float64(0.00021297457664634005), np.float64(0.15991574687340004), np.float64(-0.0003849848358852674), np.float64(-0.00021367548816081584), np.float64(-0.00015257714119123534), np.float64(-0.00012013438844633411)]","[np.float64(-9.274606299212612), np.float64(3.6248884752385213), np.float64(-864.3373667638143), np.float64(-25.10396970783873), np.float64(-37.936006023627456), np.float64(-12.175204476420648), np.float64(-4.571566329612965)]","[np.float64(-0.0), np.float64(-53.697251035204), np.float64(4356.949245094926), np.float64(84.10950010609315), np.float64(57.781750512150104), np.float64(29.996341458351456), np.float64(324.06594513821005)]",8316.48872367025
168,100,3,"[np.float64(-3.673276960380889e-19), np.float64(2.5090558746837565e-07), np.float64(0.0003767975601482883), np.float64(-1.360689012306044e-06), np.float64(-1.0069750213858358e-06), np.float64(-8.988274753228839e-07), np.float64(-8.492805395572745e-07)]","[np.float64(-0.0), np.float64(7.986546624237793e-05), np.float64(0.05996840507752502), np.float64(-0.00014436931345697464), np.float64(-8.012830806030599e-05), np.float64(-5.721642794671311e-05), np.float64(-4.505039566737531e-05)]","[np.float64(10.213828740157481), np.float64(-9.342235977964537), np.float64(436.04761662392207), np.float64(-2.4581888088094423), np.float64(-23.229013836976403), np.float64(4.9712899609084555), np.float64(-32.64961664187982)]","[np.float64(-0.0), np.float64(36.037672604982454), np.float64(-1760.1852229872889), np.float64(-42.320547785868975), np.float64(-26.53864378442959), np.float64(-22.086066331776237), np.float64(-47.99773590025358)]",4910.932044231706
169,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(23.76599409448819), np.float64(-2.5206201411615736), np.float64(-3.3209964464656503), np.float64(-1.0501447491622742), np.float64(-19.739612443087832), np.float64(5.0576429280887005), np.float64(12.813432684791884)]","[np.float64(-0.0), np.float64(-12.484750658824035), np.float64(547.676396607803), np.float64(13.704917364834099), np.float64(13.450801061458872), np.float64(8.44798103130201), np.float64(22.60861015317695)]",4630.086571065046
170,100,9,"[np.float64(-2.8796409701215e-19), np.float64(7.527167624053745e-07), np.float64(0.001130392680444865), np.float64(-4.082067036919694e-06), np.float64(-3.020925064157869e-06), np.float64(-2.6964824259688698e-06), np.float64(-2.5478416186717886e-06)]","[np.float64(-0.0), np.float64(0.00023959639872713417), np.float64(0.17990521523257505), np.float64(-0.0004331079403709227), np.float64(-0.00024038492418091868), np.float64(-0.00017164928384013906), np.float64(-0.00013515118700212564)]","[np.float64(-2.0819389763779617), np.float64(9.778349717391015), np.float64(283.57445426660155), np.float64(21.953059746735082), np.float64(4.86120876980443), np.float64(22.77855671398567), np.float64(-213.13952726493665)]","[np.float64(-0.0), np.float64(59.39406445762048), np.float64(-4373.235310837334), np.float64(-104.15160272419271), np.float64(-30.2572663663766), np.float64(-37.54545365682547), np.float64(-158.9134323290522)]",7375.010843539178
171,100,7,"[np.float64(2.0122792321330963e-19), np.float64(5.854463707599675e-07), np.float64(0.000879194307012673), np.float64(-3.174941028715298e-06), np.float64(-2.3496083832344464e-06), np.float64(-2.0972641090874116e-06), np.float64(-1.9816545923001597e-06)]","[np.float64(-0.0), np.float64(0.00018635275456554777), np.float64(0.13992627851422507), np.float64(-0.000336861731399608), np.float64(-0.00018696605214071376), np.float64(-0.00013350499854233045), np.float64(-0.00010511758989054277)]","[np.float64(6.333415354330715), np.float64(-16.05926840455954), np.float64(331.2392666094381), np.float64(-1.9538143005530586), np.float64(-6.528339515938357), np.float64(-1.3341097195139222), np.float64(119.02036241883583)]","[np.float64(-0.0), np.float64(-46.58501801215099), np.float64(4286.914403848181), np.float64(88.50103722182986), np.float64(54.470252808994516), np.float64(38.284100966267246), np.float64(141.16324120760157)]",8750.854579195266
172,100,6,"[np.float64(-7.346553920761778e-19), np.float64(5.018111749367513e-07), np.float64(0.0007535951202965767), np.float64(-2.721378024612088e-06), np.float64(-2.0139500427716715e-06), np.float64(-1.7976549506457678e-06), np.float64(-1.698561079114549e-06)]","[np.float64(-0.0), np.float64(0.00015973093248475585), np.float64(0.11993681015505003), np.float64(-0.0002887386269139493), np.float64(-0.00016025661612061197), np.float64(-0.00011443285589342622), np.float64(-9.010079133475062e-05)]","[np.float64(54.34301181102362), np.float64(41.16966668728658), np.float64(-2050.47390573182), np.float64(-22.656944929570578), np.float64(-28.677285542975312), np.float64(-16.93115378008638), np.float64(-0.18431042662680874)]","[np.float64(-0.0), np.float64(39.45773718881833), np.float64(-3227.953888249628), np.float64(-49.91043791174966), np.float64(-7.833350444705951), np.float64(-22.332376785269282), np.float64(55.334806952685135)]",6718.5245936319025
173,100,6,"[np.float64(-7.346553920761778e-19), np.float64(5.018111749367513e-07), np.float64(0.0007535951202965767), np.float64(-2.721378024612088e-06), np.float64(-2.0139500427716715e-06), np.float64(-1.7976549506457678e-06), np.float64(-1.698561079114549e-06)]","[np.float64(-0.0), np.float64(0.00015973093248475585), np.float64(0.11993681015505003), np.float64(-0.0002887386269139493), np.float64(-0.00016025661612061197), np.float64(-0.00011443285589342622), np.float64(-9.010079133475062e-05)]","[np.float64(-48.49335629921259), np.float64(-88.98074233070486), np.float64(3746.5451317288343), np.float64(50.07316976923253), np.float64(53.38378705681318), np.float64(4.14765531957643), np.float64(-30.95939765248528)]","[np.float64(-0.0), np.float64(-13.310802940695067), np.float64(574.2393420852711), np.float64(18.23129830111233), np.float64(0.8606116854371555), np.float64(16.126693126315935), np.float64(78.05452329980206)]",4220.945545588531
174,100,0,"[np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0), np.float64(0.0)]","[np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0), np.float64(-0.0)]","[np.float64(16.980807086614178), np.float64(12.294149440191758), np.float64(1.992338557566948), np.float64(-2.1299132215008623), np.float64(5.466735335467601), np.float64(8.684449366695395), np.float64(-8.124501750015305)]","[np.float64(-0.0), np.float64(-14.06095734683602), np.float64(0.24301081509478228), np.float64(-4.652743403876306), np.float64(-12.946385560063227), np.float64(4.1402152312311795), np.float64(1.6982851880856393)]",1046.348381350895
175,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(19.91978346456693), np.float64(-18.826378845548547), np.float64(511.689149569041), np.float64(-5.25479865595452), np.float64(5.555758743309201), np.float64(-1.1828894158982999), np.float64(6.768228855637353)]","[np.float64(-0.0), np.float64(-3.872171089280612), np.float64(-187.49309673327923), np.float64(-4.20742124494367), np.float64(-2.7245154188043488), np.float64(1.7701283519190205), np.float64(14.286546217689509)]",3022.833844180178
176,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(47.10900590551181), np.float64(5.3180070637833925), np.float64(-522.9211078141802), np.float64(-12.98781516083889), np.float64(3.1534050397796376), np.float64(-4.088316308794348), np.float64(11.620932210042708)]","[np.float64(-0.0), np.float64(3.2890080040395544), np.float64(-8.649291284011309), np.float64(-4.903235152931271), np.float64(6.874511005920073), np.float64(2.535345144964151), np.float64(-10.117047275912004)]",9024.77610184413
177,100,4,"[np.float64(-4.3281350725621337e-19), np.float64(3.3454078329151355e-07), np.float64(0.0005023967468643848), np.float64(-1.8142520164079753e-06), np.float64(-1.3426333618478697e-06), np.float64(-1.198436633764088e-06), np.float64(-1.1323740527429335e-06)]","[np.float64(-0.0), np.float64(0.00010648728832317003), np.float64(0.07995787343670002), np.float64(-0.0001924924179426337), np.float64(-0.00010683774408040792), np.float64(-7.628857059561767e-05), np.float64(-6.0067194223167056e-05)]","[np.float64(-30.128444881889774), np.float64(-67.03230933062179), np.float64(2439.7455775703233), np.float64(23.903579605861733), np.float64(39.718646271966705), np.float64(0.09753763723760313), np.float64(1.979501026980689)]","[np.float64(-0.0), np.float64(13.64034059340541), np.float64(-108.96251476542328), np.float64(-12.324704236974313), np.float64(-16.728099663210727), np.float64(-2.5631147846541156), np.float64(35.05903732008336)]",3585.879945035879
178,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(25.0246062992126), np.float64(23.44651677011635), np.float64(-540.2425693932769), np.float64(-4.048352520380408), np.float64(12.47156929291222), np.float64(-24.82657137225324), np.float64(-0.9862138808354485)]","[np.float64(-0.0), np.float64(-7.816762696405387), np.float64(150.02984588134396), np.float64(6.541936741398751), np.float64(11.716069736154811), np.float64(-3.933906366745336), np.float64(-17.83931792244396)]",2411.190066661165
179,100,7,"[np.float64(2.0122792321330963e-19), np.float64(5.854463707599675e-07), np.float64(0.000879194307012673), np.float64(-3.174941028715298e-06), np.float64(-2.3496083832344464e-06), np.float64(-2.0972641090874116e-06), np.float64(-1.9816545923001597e-06)]","[np.float64(-0.0), np.float64(0.00018635275456554777), np.float64(0.13992627851422507), np.float64(-0.000336861731399608), np.float64(-0.00018696605214071376), np.float64(-0.00013350499854233045), np.float64(-0.00010511758989054277)]","[np.float64(-76.76451771653542), np.float64(-111.80766078226152), np.float64(4112.16171142989), np.float64(73.28637410032557), np.float64(35.60595137509241), np.float64(18.059852565737515), np.float64(-13.354390388636315)]","[np.float64(-0.0), np.float64(31.587889468504976), np.float64(-1151.243038996398), np.float64(-16.29333673635374), np.float64(-37.58962779068426), np.float64(-19.967866611838144), np.float64(154.41247488635116)]",3684.959545738151
180,100,5,"[np.float64(-3.7990444123892075e-19), np.float64(4.181759791142955e-07), np.float64(0.0006279959335804808), np.float64(-2.2678150205096326e-06), np.float64(-1.6782917023104116e-06), np.float64(-1.498045792204946e-06), np.float64(-1.415467565928374e-06)]","[np.float64(-0.0), np.float64(0.00013310911040396273), np.float64(0.09994734179587504), np.float64(-0.00024061552242829194), np.float64(-0.00013354718010050965), np.float64(-9.536071324452198e-05), np.float64(-7.50839927789592e-05)]","[np.float64(71.92864173228347), np.float64(63.66122449556237), np.float64(-2599.9649501405024), np.float64(-34.72706882308577), np.float64(-2.8317660297198266), np.float64(-3.4367306466044583), np.float64(-66.07993716601382)]","[np.float64(-0.0), np.float64(-25.094948351448735), np.float64(1730.3176568969327), np.float64(42.51665349708343), np.float64(0.8924864269876661), np.float64(6.22734074046445), np.float64(2.8716647478185595)]",4576.607656381907
181,100,6,"[np.float64(-7.346553920761778e-19), np.float64(5.018111749367513e-07), np.float64(0.0007535951202965767), np.float64(-2.721378024612088e-06), np.float64(-2.0139500427716715e-06), np.float64(-1.7976549506457678e-06), np.float64(-1.698561079114549e-06)]","[np.float64(-0.0), np.float64(0.00015973093248475585), np.float64(0.11993681015505003), np.float64(-0.0002887386269139493), np.float64(-0.00016025661612061197), np.float64(-0.00011443285589342622), np.float64(-9.010079133475062e-05)]","[np.float64(-63.8265255905512), np.float64(-89.3640337953693), np.float64(3433.0289966169007), np.float64(67.48982026455828), np.float64(52.44966335572694), np.float64(3.515892272750881), np.float64(-64.87369741971693)]","[np.float64(-0.0), np.float64(-33.60092075302501), np.float64(1625.5186374297332), np.float64(33.89748737155362), np.float64(52.51563254750299), np.float64(8.100955948176207), np.float64(28.24345552148977)]",3986.462570601439
182,100,1,"[np.float64(-1.0820337681405334e-19), np.float64(8.363519582287839e-08), np.float64(0.0001255991867160962), np.float64(-4.535630041019938e-07), np.float64(-3.356583404619674e-07), np.float64(-2.99609158441022e-07), np.float64(-2.830935131857334e-07)]","[np.float64(-0.0), np.float64(2.6621822080792506e-05), np.float64(0.019989468359175006), np.float64(-4.812310448565843e-05), np.float64(-2.670943602010198e-05), np.float64(-1.9072142648904417e-05), np.float64(-1.5016798555791764e-05)]","[np.float64(18.66166338582677), np.float64(25.55167849094951), np.float64(-362.587865488357), np.float64(7.262788949419149), np.float64(-2.601996959591254), np.float64(-1.8356910204335182), np.float64(0.2393212019849102)]","[np.float64(-0.0), np.float64(2.6649168790985995), np.float64(-403.47999414620864), np.float64(2.068853550640762), np.float64(-4.845975871557913), np.float64(-2.1889917988784826), np.float64(5.747335867570236)]",2258.2958954603887
